label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
A,0.6947864294052124,0.7732505798339844,-3.7386220697044337e-07,0.7599785327911377,0.728440523147583,-0.020160239189863205,0.7986739873886108,0.6459940671920776,-0.02455982379615307,0.7977660894393921,0.5632802844047546,-0.028354579582810402,0.7982705235481262,0.5047882199287415,-0.026360567659139633,0.7490110397338867,0.5730469226837158,-0.0019328135531395674,0.7551798820495605,0.5111148953437805,-0.028088383376598358,0.7602717876434326,0.5773917436599731,-0.03424036502838135,0.7546517848968506,0.5940130352973938,-0.0343564935028553,0.708073616027832,0.5810768008232117,-0.0031603476963937283,0.7192783951759338,0.52866131067276,-0.033537231385707855,0.7275343537330627,0.6107958555221558,-0.035548098385334015,0.7154799103736877,0.6157682538032532,-0.029816359281539917,0.6674869656562805,0.5976106524467468,-0.00989173911511898,0.6776345372200012,0.5551519989967346,-0.04725896567106247,0.6889280080795288,0.6314955353736877,-0.03622380271553993,0.677924394607544,0.6349582076072693,-0.019594084471464157,0.6228165626525879,0.6204415559768677,-0.017188090831041336,0.6332061290740967,0.580115020275116,-0.03968452662229538,0.6500280499458313,0.6319706439971924,-0.02794395573437214,0.6450397968292236,0.644176721572876,-0.013463913463056087
A,0.70387864112854,0.7569177746772766,-3.7170016753407253e-07,0.7675525546073914,0.7116268873214722,-0.016519585624337196,0.8033064007759094,0.6270982623100281,-0.01851474493741989,0.8014448881149292,0.5467468500137329,-0.02074471488595009,0.8001701831817627,0.49036329984664917,-0.017954576760530472,0.7537062764167786,0.5585183501243591,0.0005774952587671578,0.7605791091918945,0.4950718283653259,-0.023772576823830605,0.766563355922699,0.5606335401535034,-0.029919613152742386,0.7613429427146912,0.5792761445045471,-0.030262377113103867,0.7128132581710815,0.5670531392097473,-0.0017014845507219434,0.7241413593292236,0.515068769454956,-0.02923152968287468,0.7328423261642456,0.5949551463127136,-0.03122408129274845,0.7206845879554749,0.6024152040481567,-0.02633664570748806,0.6721903681755066,0.5844911932945251,-0.009028569795191288,0.683125376701355,0.5417401790618896,-0.04383178427815437,0.695181667804718,0.6167745590209961,-0.03336425498127937,0.6842346787452698,0.6235100626945496,-0.01786186173558235,0.6273785829544067,0.6081585884094238,-0.016648409888148308,0.6380143761634827,0.5668889284133911,-0.03778734430670738,0.6561318635940552,0.6178418397903442,-0.02612493559718132,0.6523129343986511,0.6329560875892639,-0.012105659581720829
A,0.6990720629692078,0.747031569480896,-3.890870914347033e-07,0.7665278315544128,0.7049072980880737,-0.0173532385379076,0.8044301271438599,0.6216243505477905,-0.019278602674603462,0.8028934001922607,0.5389631390571594,-0.021443599835038185,0.8045697212219238,0.481351375579834,-0.01811896450817585,0.7589524388313293,0.5512919425964355,0.0018920924048870802,0.7631418704986572,0.48522111773490906,-0.02447253279387951,0.7681844234466553,0.5520729422569275,-0.03152446076273918,0.7650481462478638,0.571458637714386,-0.03196082264184952,0.7170923948287964,0.558255136013031,8.195521331799682e-06,0.7257036566734314,0.5061540603637695,-0.03056057170033455,0.733170211315155,0.5876443982124329,-0.03315592557191849,0.7231173515319824,0.5949041247367859,-0.02762804552912712,0.6756501197814941,0.5739309787750244,-0.00732103455811739,0.6839249730110168,0.5312026739120483,-0.04452456906437874,0.6944795250892639,0.6088283658027649,-0.03346285596489906,0.6856968402862549,0.6155029535293579,-0.016598857939243317,0.6298070549964905,0.5950899124145508,-0.015084715560078621,0.6400410532951355,0.5579831004142761,-0.037468332797288895,0.6561891436576843,0.6113764047622681,-0.025856541469693184,0.6524569392204285,0.6249150633811951,-0.011233183555305004
A,0.7002379298210144,0.7356747984886169,-4.017008166101732e-07,0.7660665512084961,0.690693199634552,-0.017570385709404945,0.8053011894226074,0.6080896854400635,-0.020061053335666656,0.8050147294998169,0.5274231433868408,-0.022568998858332634,0.8058360815048218,0.4707184433937073,-0.01954260841012001,0.7566367983818054,0.5338966250419617,0.0006131484406068921,0.7639176845550537,0.47188323736190796,-0.024484271183609962,0.7686461210250854,0.5400508642196655,-0.03076120838522911,0.7644091844558716,0.5580921769142151,-0.0311926007270813,0.7154087424278259,0.5420834422111511,-0.0012388123432174325,0.726790726184845,0.4926954507827759,-0.029809486120939255,0.7337892055511475,0.5746127367019653,-0.031759534031152725,0.722132682800293,0.5803308486938477,-0.026734650135040283,0.6746793985366821,0.5592384338378906,-0.008347829803824425,0.6846889853477478,0.5174574851989746,-0.04379163309931755,0.6945638656616211,0.5947850942611694,-0.03231149911880493,0.6836220622062683,0.6005136966705322,-0.016120892018079758,0.6298109292984009,0.5828352570533752,-0.015937525779008865,0.6415688991546631,0.5444372892379761,-0.03725969046354294,0.6567181348800659,0.5969586372375488,-0.02517271600663662,0.6503478288650513,0.6100282669067383,-0.010782240889966488
A,0.7003670930862427,0.7205492854118347,-3.8783156242061523e-07,0.7660678625106812,0.6759831309318542,-0.0159908477216959,0.8036613464355469,0.5927842855453491,-0.017457516863942146,0.8030533790588379,0.5113029479980469,-0.01924603246152401,0.8032511472702026,0.4545701742172241,-0.015912048518657684,0.7558159828186035,0.5224995613098145,0.0018520544981583953,0.7616813778877258,0.4577973484992981,-0.022254088893532753,0.76687091588974,0.5230659246444702,-0.028178615495562553,0.7626066207885742,0.5416761040687561,-0.028289522975683212,0.7150633931159973,0.5310105085372925,-0.000441287673311308,0.7253043055534363,0.4794769585132599,-0.027959024533629417,0.7329954504966736,0.5588707327842712,-0.030015146359801292,0.7213815450668335,0.5651900172233582,-0.025227941572666168,0.6745521426200867,0.5480553507804871,-0.007728328928351402,0.6843451261520386,0.5049448013305664,-0.04274175688624382,0.6949014067649841,0.5808387398719788,-0.03187144547700882,0.6840644478797913,0.5874500870704651,-0.016026856377720833,0.6294558048248291,0.5707073211669922,-0.015263901092112064,0.6396186351776123,0.5285934209823608,-0.03659120947122574,0.6563345193862915,0.5806525349617004,-0.024556664749979973,0.6518592238426208,0.5959019660949707,-0.01014514546841383
A,0.7026218771934509,0.7118822336196899,-3.8893892906344263e-07,0.7690361142158508,0.6642865538597107,-0.016765540465712547,0.8065159320831299,0.5821092128753662,-0.018791532143950462,0.8063650131225586,0.5032472610473633,-0.021096855401992798,0.8064749240875244,0.447511225938797,-0.018179163336753845,0.7571887969970703,0.5100242495536804,0.0013195117935538292,0.7634900212287903,0.4500795602798462,-0.023038972169160843,0.7684798836708069,0.5173417925834656,-0.02969728223979473,0.7635828256607056,0.5343160033226013,-0.030595088377594948,0.716244637966156,0.5185246467590332,-0.0007059111958369613,0.726832389831543,0.4709140956401825,-0.028183043003082275,0.7343330383300781,0.5508309602737427,-0.030569544062018394,0.7228474020957947,0.5559720396995544,-0.0262359157204628,0.6760008931159973,0.5355583429336548,-0.007836507633328438,0.6861793398857117,0.4934128522872925,-0.04208124056458473,0.6966902017593384,0.5693979859352112,-0.031080609187483788,0.6863688230514526,0.5761234760284424,-0.01556343026459217,0.6314083337783813,0.5589858889579773,-0.015472766943275928,0.6427614688873291,0.5207285284996033,-0.03650931641459465,0.6589637398719788,0.5721479058265686,-0.024796994403004646,0.6543372869491577,0.5864083766937256,-0.010736375115811825
A,0.701822817325592,0.6975084543228149,-3.847863183636946e-07,0.7684719562530518,0.6532677412033081,-0.01736683025956154,0.8068187832832336,0.572368860244751,-0.019313443452119827,0.8071954250335693,0.4930236339569092,-0.021490810438990593,0.8083348870277405,0.43610596656799316,-0.01843416504561901,0.7598004937171936,0.4995814263820648,0.0029039811342954636,0.7664653062820435,0.43773192167282104,-0.02228112518787384,0.7702701687812805,0.5042383074760437,-0.029867105185985565,0.7657845616340637,0.5227627158164978,-0.031040579080581665,0.7187047004699707,0.5066593885421753,0.0014066569274291396,0.7291197180747986,0.4582620859146118,-0.027264896780252457,0.7354484796524048,0.538686215877533,-0.030466709285974503,0.7247862815856934,0.5454472303390503,-0.025967078283429146,0.6780411601066589,0.5224078893661499,-0.005468302872031927,0.6877498626708984,0.4823952615261078,-0.04070921242237091,0.6966858506202698,0.5586898922920227,-0.030527763068675995,0.6868835687637329,0.5643671751022339,-0.014896292239427567,0.6332818269729614,0.5439571142196655,-0.012850899249315262,0.6447421312332153,0.5073798298835754,-0.03403456509113312,0.659127950668335,0.559907078742981,-0.02268066816031933,0.6538785099983215,0.573005199432373,-0.008614517748355865
A,0.7036378383636475,0.6826766133308411,-3.8707310068275547e-07,0.771020770072937,0.6399368047714233,-0.015258601866662502,0.8082836270332336,0.5558964610099792,-0.015556486323475838,0.8080501556396484,0.47574755549430847,-0.0163597259670496,0.8069536685943604,0.4198535084724426,-0.012276403605937958,0.7620505094528198,0.4878024756908417,0.0023515343200415373,0.7655921578407288,0.4221479892730713,-0.021876510232686996,0.7706432938575745,0.48783227801322937,-0.028403131291270256,0.7674081325531006,0.5109298825263977,-0.028553077951073647,0.7210960984230042,0.4951658546924591,0.00022204985725693405,0.7280343770980835,0.44107586145401,-0.0271498691290617,0.736344575881958,0.5205093026161194,-0.029126744717359543,0.7277419567108154,0.5317873358726501,-0.02383965626358986,0.6800143718719482,0.5111392140388489,-0.0069489809684455395,0.6868565082550049,0.4641507565975189,-0.04102589190006256,0.6980593800544739,0.5400840044021606,-0.030193032696843147,0.6904343962669373,0.551019549369812,-0.014202123507857323,0.6343828439712524,0.533046305179596,-0.014455604366958141,0.6421703696250916,0.49029722809791565,-0.03529639169573784,0.6584922075271606,0.5419406294822693,-0.02380942925810814,0.6561803221702576,0.5588017106056213,-0.009742321446537971
A,0.7049633860588074,0.675006628036499,-3.7276012676557e-07,0.7725578546524048,0.6264554262161255,-0.01559253316372633,0.8108429908752441,0.5438931584358215,-0.016798987984657288,0.8126071095466614,0.4636799991130829,-0.018915601074695587,0.812301516532898,0.40565523505210876,-0.01623399555683136,0.7633129954338074,0.47298499941825867,0.005272750277072191,0.769311785697937,0.4097806215286255,-0.01876804605126381,0.773872971534729,0.47459113597869873,-0.026260212063789368,0.7693561315536499,0.49429988861083984,-0.02745666727423668,0.7225176095962524,0.4801332652568817,0.002935306867584586,0.7321081757545471,0.43073201179504395,-0.024209976196289062,0.7394234538078308,0.5101146697998047,-0.02755875326693058,0.7292963266372681,0.5183765888214111,-0.02364727295935154,0.681396484375,0.49625182151794434,-0.004631729330867529,0.6908400058746338,0.4531824290752411,-0.038709111511707306,0.7008621096611023,0.5292221307754517,-0.028663797304034233,0.6914504170417786,0.5383778214454651,-0.013427256606519222,0.6353561878204346,0.5190980434417725,-0.012628845870494843,0.6459031105041504,0.4784928262233734,-0.03331192582845688,0.6618145704269409,0.5302802324295044,-0.021771026775240898,0.657938539981842,0.546448826789856,-0.007702979259192944
A,0.7052174210548401,0.6514517068862915,-3.631449203567172e-07,0.7737486362457275,0.6072720885276794,-0.01691436767578125,0.8133201599121094,0.5267461538314819,-0.01844753697514534,0.8151145577430725,0.446930468082428,-0.02033998630940914,0.8149576783180237,0.3882887065410614,-0.016974886879324913,0.7681463360786438,0.4540257155895233,0.0033095218241214752,0.7721811532974243,0.3895995020866394,-0.021846309304237366,0.7757144570350647,0.45422959327697754,-0.02934671938419342,0.7718087434768677,0.4745069444179535,-0.030210351571440697,0.7262304425239563,0.46010130643844604,0.0018191998824477196,0.7346567511558533,0.41029495000839233,-0.027174441143870354,0.7406724691390991,0.4891871511936188,-0.03101118467748165,0.7311628460884094,0.4963393807411194,-0.02697174809873104,0.6842084527015686,0.4745168387889862,-0.004975283518433571,0.6930671334266663,0.4331134259700775,-0.04039987921714783,0.7015531659126282,0.508426308631897,-0.0309121236205101,0.6922119855880737,0.5144891738891602,-0.015763310715556145,0.6376199722290039,0.4944424331188202,-0.012213765643537045,0.6496561765670776,0.4584904909133911,-0.03385700657963753,0.6633754372596741,0.51057368516922,-0.023268098011612892,0.6574393510818481,0.5232826471328735,-0.009687709622085094
A,0.7091121077537537,0.6293802857398987,-3.6543391956911364e-07,0.7762860059738159,0.585317850112915,-0.01492883451282978,0.8159704208374023,0.5043715238571167,-0.015606123954057693,0.81764817237854,0.4248579442501068,-0.016942467540502548,0.8167539834976196,0.36900216341018677,-0.013419453985989094,0.7694621086120605,0.4348384141921997,0.0027193031273782253,0.7742358446121216,0.3685353994369507,-0.020856192335486412,0.778517484664917,0.43151533603668213,-0.02623133920133114,0.7745490670204163,0.45276138186454773,-0.0255482979118824,0.7278451919555664,0.44076094031333923,0.0005903395940549672,0.736474335193634,0.3913143277168274,-0.025494150817394257,0.7430220246315002,0.4706939458847046,-0.026705140247941017,0.7333472371101379,0.47771155834198,-0.021414779126644135,0.6860471963882446,0.45580026507377625,-0.006606162525713444,0.6954290866851807,0.41655629873275757,-0.04027027636766434,0.7041915655136108,0.4914741814136505,-0.02994350716471672,0.6943334937095642,0.4974839985370636,-0.014650360681116581,0.6394913196563721,0.47675758600234985,-0.014030713587999344,0.6501322388648987,0.43852582573890686,-0.0342932790517807,0.6645936369895935,0.4891096353530884,-0.022993285208940506,0.6587437987327576,0.5026358962059021,-0.00928858295083046
A,0.7102163434028625,0.6158422231674194,-3.726783006641199e-07,0.7819773554801941,0.5668056607246399,-0.013584518805146217,0.8215919733047485,0.48525094985961914,-0.013848650269210339,0.8228210210800171,0.40706273913383484,-0.015528448857367039,0.8237895369529724,0.3507337272167206,-0.01236756518483162,0.7727557420730591,0.41471922397613525,0.005658898968249559,0.7787367105484009,0.3501802682876587,-0.018051834776997566,0.7843691110610962,0.41497552394866943,-0.024337338283658028,0.7798507809638977,0.43659675121307373,-0.024497689679265022,0.7315025329589844,0.42099788784980774,0.0024239697959274054,0.7407557964324951,0.37149208784103394,-0.024240195751190186,0.7488471269607544,0.45064160227775574,-0.02703368291258812,0.738540768623352,0.45872995257377625,-0.022906631231307983,0.6897883415222168,0.4362953305244446,-0.005831295624375343,0.6996209621429443,0.39376312494277954,-0.039574626833200455,0.7101444005966187,0.46981605887413025,-0.029547110199928284,0.7001098394393921,0.4778994619846344,-0.014547783881425858,0.6429382562637329,0.45815545320510864,-0.01431379932910204,0.6547958254814148,0.41918665170669556,-0.03479795157909393,0.6703808903694153,0.46970102190971375,-0.02349356934428215,0.6645302176475525,0.48404616117477417,-0.009775788523256779
A,0.7103697061538696,0.5992554426193237,-4.144274896589195e-07,0.7818546891212463,0.5538360476493835,-0.014119469560682774,0.8226720690727234,0.4712083339691162,-0.014407412149012089,0.8237560987472534,0.3911394476890564,-0.015717055648565292,0.8263053297996521,0.33489418029785156,-0.012010633945465088,0.7740897536277771,0.3975473642349243,0.0036915831733494997,0.7811320424079895,0.33084332942962646,-0.020598646253347397,0.7849417328834534,0.3998401165008545,-0.026826370507478714,0.7802424430847168,0.42150935530662537,-0.027019305154681206,0.7325088381767273,0.40505269169807434,0.0004324201727285981,0.743056058883667,0.35193461179733276,-0.027752231806516647,0.7498343586921692,0.43471893668174744,-0.030769044533371925,0.7394294142723083,0.4440794885158539,-0.026370730251073837,0.6912704706192017,0.4213327467441559,-0.007621291559189558,0.7008131742477417,0.374910831451416,-0.042712289839982986,0.7106884121894836,0.45378533005714417,-0.03186763450503349,0.7013921141624451,0.4635396897792816,-0.015835443511605263,0.6450728178024292,0.44380876421928406,-0.0158383771777153,0.6547132134437561,0.40003353357315063,-0.03742469847202301,0.6710588335990906,0.4541495144367218,-0.025201275944709778,0.6677738428115845,0.47210121154785156,-0.01041935384273529
